άδικη	a ð i c i
άκησ	a c i s
άκουγα	a k u ɣ a
άκουσα	a k u s a
άνδρου	a n ð ɾ u
άνθρωποσ	a n θ ɾ o p o s
άντε	a d e
άρον	a r o n
έβαλα	e v a l a
έβαλε	e v a l e
έγγραφο	e ŋ ɣ r a f o
έζησαν	e z i s a n
έθνοσ	e θ n o s
έκθεση	e k θ e s i
έκπληξη	e k p l i k s i
έλληνα	e l i n a
έλληνεσ	e l i n e s
έναντι	e n a n d i
έντερο	e n d e ɾ o
έντρομη	e n d ɾ o m i
έπρεπε	e p ɾ e p e
έτοιμοσ	e t i m o s
έτοσ	e t o s
έφτιαξα	e f t ç a k s a
έχασα	e x a s a
έχομε	e x o m e
έχοντασ	e x o n d a s
έχουν	e x u n
ήδη	i ð i
ήμασταν	i m a s t a n
ήμαστε	i m a s t e
ήμουν	i m u n
ήσαν	i s a n
ήταν	i t a n
ήτανε	i t a n e
ήττα	i t a
ίδιοσ	i ð ʝ o s
ίσωσ	i s o s
αίγυπτοσ	e ʝ i p t o s
αίθουσα	e θ u s a
αίσθημα	e s θ i m a
αίτηση	e t i s i
αβανγκάρντ	a v a ŋ ɡ a ɾ d
αγίασ	a ʝ i a s
αγίου	a ʝ i u
αγίουσ	a ʝ i u s
αγανακτώ	a ɣ a n a k t o
αγαπάω	a ɣ a p a o
αγαπημένα	a ɣ a p i m e n a
αγαπημένο	a ɣ a p i m e n o
αγαπημένουσ	a ɣ a p i m e n u s
αγαπώ	a ɣ a p o
αγγελούδια	a ŋ ɟ e l u ð ʝ a
αγορά	a ɣ o r a
αγοράσ	a ɣ o r a s
αγορών	a ɣ o r o n
αγωνία	a ɣ o n i a
αγωνιστών	a ɣ o n i s t o n
αδελφή	a ð e l f i
αδελφόσ	a ð e l f o s
αδρεναλίνη	a ð ɾ e n a l i n i
αεροδρόμιο	a e ɾ o ð ɾ o m i o
αθηναίοσ	a θ i n e o s
αισθάνομαι	e s θ a n o m e
αιτία	e t i a
ακούστηκε	a k u s t i k e
ακρίβεια	a k r i v i a
ακύρωσησ	a c i ɾ o s i s
αλήθεια	a l i θ ç a
αλεξανδρούπολη	a l e k s a n ð ɾ u p o l i
αλευρωμένο	a l e v r o m e n o
αλλαγή	a l a ʝ i
αλλού	a l u
αλυσίδα	a l i s i ð a
αμάθεια	a m a θ i a
αμερική	a m e r i c i
αμοιβή	a m i v i
αμφιβάλλω	a ɱ f i v a l o
αμφιθέατρο	a m f i θ e a t ɾ o
ανάγκεσ	a n a ŋ ɟ e s
ανάγκη	a n a ŋ ɟ i
ανάδοχοσ	a n a ð o x o s
ανάλυση	a n a l i s i
αναγκών	a n a ŋ ɡ o n
αναισθησία	a n e s θ i s i a
ανακάλυψα	a n a k a l i p s a
ανακάλυψη	a n a k a l i p s i
ανακαλύψεισ	a n a k a l i p s i s
αναλυτικά	a n a l i t i k a
ανανά	a n a n a
αναπνοή	a n a p n o i
ανατράπηκε	a n a t ɾ a p i c e
αναφέρομαι	a n a f e ɾ o m e
αναφέρω	a n a f e ɾ o
αναφορά	a n a f o ɾ a
ανελκυστήρασ	a n e l c i s t i ɾ a s
ανησυχώ	a n i s i x o
αντίδραση	a n d i ð ɾ a s i
αντίνοοσ	a n d i n o o s
αντιδράσεισ	a n d i ð ɾ a s i s
αντικείμενο	a n d i c i m e n o
αξίζει	a k s i z i
αξιολόγηση	a k s i o l o ʝ i s i
απ	a p
απάντηση	a p a n d i s i
απέδειξε	a p e ð i k s e
απαιτούμε	a p e t u m e
απαλλαγή	a p a l a ʝ i
απαράδεκτοσ	a p a ɾ a ð e k t o s
απαρηγόρητα	a p a ɾ i ɣ o ɾ i t a
απελπισία	a p e l p i s i a
απλούσ	a p l u s
αποδείχθηκαν	a p o ð i x θ i k a n
αποδείχτηκε	a p o ð i x t i c e
αποκάλυψη	a p o k a l i p s i
αποκαλύψεισ	a p o k a l i p s i s
αποκλεισμένοσ	a p o k l i z m e n o s
απομονωμένο	a p o m o n o m e n o
αποστάσεισ	a p o s t a s i s
αποστολή	a p o s t o l i
αποτυχία	a p o t i ç i a
απρίλη	a p ɾ i l i
απρίλιοσ	a p ɾ i l i o s
απριλίου	a p ɾ i l i u
απόγευμα	a p o ʝ e v m a
απόφαση	a p o f a s i
απώλεια	a p o l i a
αρετή	a r e t i
αρετών	a r e t o n
αρμοδιότητα	a ɾ m o ð i o t i t a
αρρωστημένη	a r o s t i m e n i
αρχίζω	a r ç i z o
αρχηγόσ	a ɾ ç i ɣ o s
ασκώ	a s k o
αστυνομία	a s t i n o m i a
αυγούστου	a v ɣ u s t u
αυτή	a f t i
αυτί	a f t i
αυτό	a f t o
αυτόσ	a f t o s
αφορά	a f o r a
αφορμή	a f o ɾ m i
αφορούσε	a f o r u s e
αύγουστοσ	a v ɣ u s t o s
βάζεισ	v a z i s
βάζοντασ	v a z o n d a s
βάλει	v a l i
βάλεισ	v a l i s
βάλουμε	v a l u m e
βάλω	v a l o
βάροσ	v a r o s
βαθιά	v a θ ç a
βασίλισσα	v a s i l i s a
βασιλέασ	v a s i l e a s
βασιλιάσ	v a s i ʎ a s
βασιλική	v a s i l i c i
βεβαίωσ	v e v e o s
βερολίνο	v e r o l i n o
βιβλιοθήκη	v i v l i o θ i c i
βοήθησα	v o i θ i s a
βοηθάμε	v o i̯ θ a m e
βοηθούμε	v o i θ u m e
βουλευτήσ	v u l e f t i s
βούληση	v u l i s i
βούλιαξα	v u ʎ a k s a
βράδυ	v r a ð i
βρήκα	v ɾ i k a
βρήκαν	v ɾ i k a n
βρήκε	v ɾ i c e
βρίσκω	v ɾ i s k o
βραχυκύκλωμα	v ɾ a ç i c i k l o m a
βρει	v ɾ i
βρετανία	v r e t a n i a
βρούμε	v ɾ u m e
γέφυρα	ʝ e f i r a
γήπεδο	ʝ i p e ð o
γεγονόσ	ʝ e ɣ o n o s
γεια	ʝ a
γενάρη	ʝ e n a ɾ i
γεννήθηκα	ʝ e n i θ i k a
γεννημένοσ	ʝ e n i m e n o s
γενοκτονία	ʝ e n o k t o n i a
γιάννησ	ʝ a n i s
γιατί	ʝ a t i
γιατρόσ	ʝ a t r o s
γιορτή	ʝ o r t i
γιοσ	ʝ o s
γκέι	ɟ e i
γκρίζο	ɡ ɾ i z o
γλώσσα	ɣ l o s a
γνωρίζω	ɣ n o ɾ i z o
γνώσεισ	ɣ n o s i s
γνώσεωσ	ɣ n o s e o s
γνώση	ɣ n o s i
γριά	ɣ ɾ i a
γύροσ	ʝ i r o s
δέχομαι	ð e x o m e
δείγμα	ð i ɣ m a
δεη	ð e i
δεκέμβριο	ð e c e ɱ v ɾ i o
δεκαπέντε	ð e k a p e n d e
δεκατέσσερισ	ð e k a t e s e ɾ i s
δεκεμβρίου	ð e c e ɱ v ɾ i u
δεν	ð e n
δεύτεροσ	ð e f t e ɾ o s
δηλαδή	ð i l a ð i
δηλώσεισ	ð i l o s i s
δημήτρησ	ð i m i t ɾ i s
δημήτριοσ	ð i m i t ɾ i o s
δημοκρατία	ð i m o k r a t i a
δημοσιεύουμε	ð i m o s i e v u m e
δημοτική	ð i m o t i c i
διαβάζω	ð ʝ a v a z o
διανομή	ð ʝ a n o m i
διανύουμε	ð i a n i u m e
διαφήμιση	ð i a f i m i s i
δικηγόροσ	ð i c i ɣ o ɾ o s
δουλεύω	ð u l e v o
δράμα	ð r a m a
δρόμοσ	ð r o m o s
δυνάμεων	ð i n a m e o n
δυσκολία	ð i s k o l i a
δύναμη	ð i n a m i
δύναμησ	ð i n a m i s
δύο	ð i o
δύσκολα	ð i s k o l a
δύσκολοσ	ð i s k o l o s
δώδεκα	ð o ð e k a
δώρα	ð o ɾ a
είμαι	i m e
είμαστε	i m a s t e
είναι	i n e
είσαι	i s e
είσαστε	i s a s t e
είχαν	i x a n
είχανε	i x a n e
εβδομάδα	e v ð o m a ð a
εγκατάλειψη	e ŋ ɡ a t a l i p s i
εθνικόσ	e θ n i k o s
εισιτήριο	i s i t i ɾ i o
εκατομμύριο	e k a t o m i ɾ i o
εκατό	e k a t o
εκδοτικόσ	e k ð o t i k o s
εκδρομή	e k ð ɾ o m i
εκείνη	e c i n i
εκείνοι	e c i n i
εκλήθη	e k l i θ i
εκπληκτικά	e k p l i k t i k a
εκπομπέσ	e k p o m b e s
εκπομπή	e k p o m b i
εκτέλεση	e k t e l e s i
ελευθερία	e l e f θ e ɾ i a
ελεύθεροσ	e l e f θ e r o s
ελλάδα	e l a ð a
ελληνικό	e l i n i k o
ελπίζουμε	e l p i z u m e
εμμανουήλ	e m a n u i l
εμπιστεύομαι	e m b i s t e v o m e
εμπόδιο	e m b o ð i o
εναντίον	e n a n d i o n
ενδέχεται	e n ð e ç e t e
ενημέρωση	e n i m e r o s i
ενημέρωσησ	e n i m e r o s i s
εντύπωση	e n d i p o s i
εξέγερση	e k s e ʝ e r s i
εξέτασα	e k s e t a s a
εξαιτίασ	e k s e t i a s
εξοπλισμένη	e k s o p l i z m e n i
επάγγελμα	e p a ŋ ɡ e l m a
επέγραψα	e p e ɣ ɾ a p s a
επανέναρξη	e p a n e n a ɾ k s i
επαρχία	e p a ɾ ç i a
επιδράσεισ	e p i ð ɾ a s i s
επιλογή	e p i l o ʝ i
επιμελητήσ	e p i m e l i t i s
επιπλέον	e p i p l e o n
επιτρέπεται	e p i t ɾ e p e t e
επιτυχία	e p i t i ç i a
επιχείρηση	e p i ç i ɾ i s i
επομένωσ	e p o m e n o s
επόμενοσ	e p o m e n o s
ερχόμενο	e r x o m e n o
εσυ	e s i
ευκαιρία	e f c e r i a
ευσέβεια	e f s e v i a
ευχή	e f ç i
ευχαριστούμε	e f x a ɾ i s t u m e
ευχαριστώ	e f x a ɾ i s t o
εφημερίδα	e f i m e r i ð a
εύχεται	e f ç e t e
εύχομαι	e f x o m e
ζάχαρη	z a x a r i
ζήτα	z i t a
ζευγάρι	z e v ɣ a r i
ζευγάρια	z e v ɣ a r ʝ a
ζευγαριού	z e v ɣ a r ʝ u
ζητάμε	z i t a m e
ζητώ	z i t o
ζωή	z o i
ζωηρόσ	z o i r o s
ζωντανόσ	z o n d a n o s
ζώο	z o o
ηγουμενίτσα	i ɣ u m e n i t s a
ηλικία	i l i c i a
ησυχία	i s i ç i a
θέλω	θ e l o
θέματα	θ e m a t a
θαρραλέοσ	θ a r a l e o s
θαύμα	θ a v m a
θεία	θ i a
θεραπεία	θ e ɾ a p i a
θερμοκρασία	θ e ɾ m o k ɾ a s i a
θεωρώ	θ e o r o
θεόσ	θ e o s
θωρώ	θ o r o
θύελλα	θ i e l a
ιανουάριο	i a n u a ɾ i o
ιανουάριοσ	i a n u a ɾ i o s
ιανουαρίου	i a n u a ɾ i u
ιδιαίτερα	i ð i e t e ɾ a
ιδιαιτέρωσ	i ð i e t e ɾ o s
ιδρύματοσ	i ð r i m a t o s
ιερουσαλήμ	i e ɾ u s a l i m
ιουλίου	i u l i u
ιούλη	i u l i
ιούλιο	i u l i o
ιούνησ	i u n i s
ιούνιο	i u n i o
ιρλανδία	i ɾ l a n ð i a
ισπανία	i s p a n i a
ιστολόγιο	i s t o l o ʝ i o
ιστορικόσ	i s t o r i k o s
ιταλική	i t a l i k i
ιταλικό	i t a l i k o
ιωάννα	i o a n a
ιωάννινα	i o a n i n a
κάθομαι	k a θ o m e
κάλυψη	k a l i p s i
κάνοντασ	k a n o n d a s
κάνω	k a n o
κάποιοσ	k a p ç o s
κάστρο	k a s t r o
κέρδοσ	c e r ð o s
κέφι	c e f i
κίνδυνοσ	c i n ð i n o s
καθίζοντασ	k a θ i z o n d a s
και	c e
καινοτομία	c e n o t o m i a
καινοτομίασ	c e n o t o m i a s
καινοτομίεσ	c e n o t o m i e s
κακό	k a k o
καλημέρα	k a l i m e r a
καλιφόρνια	k a l i f o ɾ n i a
καλοί	k a l i
καλοκαίρι	k a l o c e r i
καλό	k a l o
καλόσ	k a l o s
καν	k a n
καρδιά	k a r ð ʝ a
καρεκλάκι	k a ɾ e k l a c i
κατά	k a t a
κατάλογοσ	k a t a l o ɣ o s
κατέβαλε	k a t e v a l e
καταιγίδασ	k a t e ʝ i ð a s
κερί	c e r r i
κεριά	c e r ʝ a
κιβωτόσ	c i v o t o s
κινέζικα	c i n e z i k a
κινδυνεύω	c i n ð i n e v o
κινδύνευσα	c i n ð i n e f s a
κιόλασ	c o l a s
κλίση	k ʎ i s i
κλαίω	k l e o
κλαρινέτο	k l a ɾ i n e t o
κοινή	c i n i
κοινό	c i n o
κοινόσ	c i n o s
κοιτάω	c i t a o
κοιτίδασ	c i t i ð a s
κορίνθου	k o ɾ i n θ u
κορίτσια	k o ɾ i t s ç a
κοριτσιών	k o ɾ i t s ç o n
κοτόπουλο	k o t o p u l o
κουνέλι	k u n e l i
κουρασμένοι	k u r a z m e n i
κρέασ	k r e a s
κρήτη	k r i t i
κραγιόν	k ɾ a ʝ o n
κρεμασμένα	k r e m a z m e n a
κρυμμένα	k r i m e n a
κυριακή	c i r ʝ a c i
κυριολεκτικά	c i ɾ i o l e k t i k a
κωνσταντίνοσ	k o n s t a n d i n o s
κωνσταντίνου	k o n s t a n d i n u
κόκκινη	k o c i n i
κόλαση	k o l a s i
κόσμοσ	k o z m o s
κύπρο	c i p ɾ o
κύπρου	c i p ɾ u
λάδι	l a ð i
λάρισα	l a r i s a
λέγεται	l e ʝ e t e
λέγω	l e ɣ o
λέει	l e i
λέμε	l e m e
λέσβοσ	l e z v o s
λήμνοσ	l i m n o s
λίγο	l i ɣ o
λεμόνι	l e m o n i
λεσ	l e s
λευκά	l e f k a
λευκέσ	l e f c e s
λευκή	l e f c i
λευκό	l e f k o
λιγότερο	l i ɣ o t e r o
λιγότεροι	l i ɣ o t e r i
λιμάνι	l i m a n i
λιοντάρι	ʎ o n d a ɾ i
λοιπόν	l i p o n
λονδίνο	l o n ð i n o
λουτρό	l u t ɾ o
λυθεί	l i θ i
λύθηκε	l i θ i c e
λύνει	l i n i
λύσαμε	l i s a m e
λύσει	l i s i
λύσεισ	l i s i s
λύση	l i s i
λύσουν	l i s u n
λύσσα	l i s a
μάγκασ	m a ŋ ɡ a s
μάζα	m a z a
μάζεψα	m a z e p s a
μάησ	m a i s
μάντεψε	m a n d e p s e
μάρτιο	m a ɾ t i o
μάτια	m a t ç a
μέρα	m e r a
μέροσ	m e ɾ o s
μέσα	m e s a
μέσο	m e s o
μέσω	m e s o
μήνυμα	m i n i m a
μήπωσ	m i p o s
μία	m i a
μα	m a
μαγιονέζα	m a ʝ o n e z a
μαθηματικά	m a θ i m a t i k a
μαλάκα	m a l a k a
μαρτίου	m a ɾ t i u
μαρτύρων	m a ɾ t i ɾ o n
μεγάλοσ	m e ɣ a l o s
μειώσεισ	m i o s i s
μεξικού	m e k s i k u
μερίδα	m e ɾ i ð a
μεσαιωνική	m e s e o n i c i
μεταφέρω	m e t a f e ɾ o
μετράω	m e t ɾ a o
μη	m i
μητέρα	m i t e r a
μιάμιση	m ɲ a m i s i
μια	m ɲ a
μικρό	m i k ɾ o
μιλάνο	m i l a n o
μισθόσ	m i s θ o s
μισό	m i s o
μοναχόσ	m o n a x o s
μοντέλο	m o d e l o
μυκόνου	m i k o n u
μυτιλήνη	m i t i l i n i
μωρό	m o ɾ o
μόσχα	m o s x a
μύτη	m i t i
νάουσα	n a u s a
νέο	n e o
νήστεψα	n i s t e p s a
ναύπακτοσ	n a f p a k t o s
νεκρόσ	n e k ɾ o s
νεπάλ	n e p a l
νερό	n e r o
νικολάου	n i k o l a u
νοέμβρη	n o e ɱ v ɾ i
νοεμβρίου	n o e ɱ v ɾ i u
νοιάζει	ɲ a z i
νομίζω	n o m i z o
νοσοκομείο	n o s o k o m i o
ντίνα	d i n a
ντίνοσ	d i n o s
ντε	d e
ντουσ	d u s
ντροπή	d ɾ o p i
νόσου	n o s u
ξένα	k s e n a
ξέχασα	k s e x a s a
ξενοδοχείο	k s e n o ð o ç i o
ξωτικό	k s o t i k o
ξύλο	k s i l o
οδού	o ð u
οδό	o ð o
οικογένεια	i k o ʝ e n i a
οκτωβρίου	o k t o v ɾ i u
οκτώ	o k t o
οκτώβριο	o k t o v ɾ i o
ομοφυλόφιλο	o m o f i l o f i l o
ονομάζομαι	o n o m a z o m e
οποίου	o p i u
ορίστε	o ɾ i s t e
οργή	o r ʝ i
ορεστιάδα	o ɾ e s t i a ð a
ορθόδοξη	o ɾ θ o ð o k s i
ορθόδοξοι	o ɾ θ o ð o k s i
οριστικά	o ɾ i s t i k a
ούτωσ	u t o s
πάω	p a o
πέθανε	p e θ a n e
πέοσ	p e o s
πίστεψα	p i s t e p s a
πίσω	p i s o
παγκοσμιοποίησησ	p a ŋ ɡ o z m i o p i i s i s
παιδί	p e ð i
πανέμορφοσ	p a n e m o ɾ f o s
παναγία	p a n a ʝ i a
παντού	p a n d u
παρίσι	p a ɾ i s i
παραδεχτεί	p a ɾ a ð e x t i
παρακαλούμε	p a r a k a l u m e
παρακαλώ	p a r a k a l o
παρακολουθώ	p a ɾ a k o l u θ o
παραμύθι	p a ɾ a m i θ i
παραπάνω	p a ɾ a p a n o
παρελθόν	p a r e l θ o n
παροιμία	p a ɾ i m i a
παρόν	p a ɾ o n
παρών	p a ɾ o n
πασ	p a s
πασοκ	p a s o k
πατέρασ	p a t e r a s
πατρίδα	p a t r i ð a
παύλοσ	p a v l o s
πειράζει	p i ɾ a z i
πειρατήσ	p i r a t i s
περίπτωση	p e ɾ i p t o s i
περασμένη	p e r a z m e n i
περασμένο	p e r a z m e n o
περιέκοψα	p e ɾ i e k o p s a
περικλείω	p e r i k l i o
περιοδικά	p e r i o ð i k a
περιοδικού	p e r i o ð i k u
περιοδικό	p e r i o ð i k o
περιόδουσ	p e r i o ð u s
περνάει	p e ɾ n a i
πετράκησ	p e t ɾ a c i s
πιθανότητα	p i θ a n o t i t a
πιπεριά	p i p e r ʝ a
πιστεύετε	p i s t e v e t e
πιστεύουμε	p i s t e v u m e
πιστεύω	p i s t e v o
πλέον	p l e o n
πλατεία	p l a t i a
πλειοψηφία	p l i o p s i f i a
πληθυσμόσ	p l i θ i z m o s
πλύσιμο	p l i s i m o
πνεύμα	p n e v m a
πνεύματοσ	p n e v m a t o s
ποίηση	p i i s i
ποδοσφαίρου	p o ð o s f e r u
ποδόσφαιρο	p o ð o s f e r o
ποια	p ç a
πολύ	p o l i
ποντίκι	p o n d i c i
ποσότητα	p o s o t i t a
ποτό	p o t o
πουδραρίζομαι	p u ð ɾ a ɾ i z o m e
πουθενά	p u θ e n a
πράγμα	p ɾ a ɣ m a
πρέπει	p ɾ e p i
προέκυψε	p r o e c i p s e
προβλήματα	p r o v l i m a t a
προετοιμασία	p ɾ o e t i m a s i a
προηγουμένων	p r o i ɣ u m e n o n
προηγούμενα	p r o i ɣ u m e n a
προηγούμενεσ	p r o i ɣ u m e n e s
προηγούμενη	p r o i ɣ u m e n i
προηγούμενησ	p r o i ɣ u m e n i s
προηγούμενο	p r o i ɣ u m e n o
προκύπτει	p r o c i p t i
προπόνηση	p r o p o n i s i
προσευχή	p ɾ o s e f ç i
προσθήκη	p r o s θ i c i
προσοχή	p ɾ o s o ç i
προσπαθώ	p ɾ o s p a θ o
προϊόν	p ɾ o i o n
πρωθυπουργόσ	p ɾ o θ i p u ɾ ɣ o s
πρωτάθλημα	p ɾ o t a θ l i m a
πρωταγωνιστή	p ɾ o t a ɣ o n i s t i
πρωταγωνιστήσ	p ɾ o t a ɣ o n i s t i s
πρωταθλήτρια	p ɾ o t a θ l i t ɾ i a
πρωταθλητήσ	p ɾ o t a θ l i t i s
πρωτοβουλία	p ɾ o t o v u l i a
πρωτοχρονιά	p ɾ o t o x ɾ o ɲ a
πρόβλημα	p r o v l i m a
πρόκειται	p ɾ o c i t e
πρόσωπο	p r o s o p o
πρώτοσ	p ɾ o t o s
πωσ	p o s
πόλη	p o l i
πότε	p o t e
πύργο	p i r ɣ o
πύργου	p i r ɣ u
πώσ	p o s
ρέθυμνο	ɾ e θ i m n o
ρε	ɾ e
ρώμη	ɾ o m i
ρώτησα	ɾ o t i s a
σίγουροσ	s i ɣ u ɾ o s
σελήνη	s e l i n i
σεπτέμβριοσ	s e p t e ɱ v ɾ i o s
σημάδια	s i m a ð ʝ a
σημαδιών	s i m a ð ʝ o n
σιγά	s i ɣ a
σκάνδαλο	s k a n ð a l o
σκληρή	s k l i r i
σκυλίτσα	s c i l i t s a
σκόπια	s k o p ç a
σοκάκι	s o k a c i
σουτ	s u t
σοφίασ	s o f i a s
σοφόσ	s o f o s
σοφότερο	s o f o t e ɾ o
σούταρε	s u t a ɾ e
σπίτι	s p i t i
σπιτική	s p i t i c i
στάνη	s t a n i
στέλιοσ	s t e ʎ o s
στέλλα	s t e l a
στα	s t a
σταγόνα	s t a ɣ o n a
σταματημένοσ	s t a m a t i m e n o s
στη	s t i
στην	s t i n
στισ	s t i s
στον	s t o n
στουσ	s t u s
στρίβω	s t ɾ i v o
στρατοπέδου	s t ɾ a t o p e ð u
στρώμα	s t ɾ o m a
στυμμένη	s t i m e n i
συγγνώμη	s i ŋ ɣ n o m i
συγγραφέα	s i ŋ ɣ r a f e a
συγγραφέασ	s i ŋ ɣ r a f e a s
συγγραφείσ	s i ŋ ɣ r a f i s
συγνώμη	s i ɣ n o m i
συγχαρητήρια	s i ŋ x a ɾ i t i ɾ i a
συζητούμε	s i z i t u m e
συλλέκτησ	s i l e k t i s
συμβούλιο	s i ɱ v u l i o
συμπεριφορά	s i m b e ɾ i f o ɾ a
συμφωνώ	s i ɱ f o n o
συνέχεια	s i n e ç i a
συνήθωσ	s i n i θ o s
συνεθλίβη	s i n e θ l i v i
συνετρίβη	s i n e t ɾ i v i
συνεχίζουμε	s i n e ç i z u m e
συνεχώσ	s i n e x o s
συνηθισμένη	s i n i θ i z m e n i
συνηθισμένο	s i n i θ i z m e n o
συριζα	s i ɾ i z a
σφιχτά	s f i x t a
σφυρί	s f i r i
σχετικά	s ç e t i k a
σύμβουλοσ	s i ɱ v u l o s
σύνορα	s i n o r a
σύνταξη	s i n d a k s i
σύστημα	s i s t i m a
σώμα	s o m a
τάχα	t a x a
τέλεια	t e l i a
τέταρτο	t e t a ɾ t o
τέχνη	t e x n i
ταλέντο	t a l e n d o
ταμείο	t a m i o
ταχύτητα	t a ç i t i t a
τελευταία	t e l e f t e a
τελευταίοσ	t e l e f t e o s
τεχνολογία	t e x n o l o ʝ i a
τεχνολογίασ	t e x n o l o ʝ i a s
τεχνολογιών	t e x n o l o ʝ i o n
τζάκι	d z a c i
τζάμπα	t s a m b a
τησ	t i s
τιμή	t i m i
τιμόνι	t i m o n i
το	t o
τον	t o n
τοποθετημένοσ	t o p o θ e t o
τούρτα	t u ɾ t a
τρίκαλα	t ɾ i k a l a
τραγούδησα	t ɾ a ɣ u ð i s a
τραπέζι	t ɾ a p e z i
τρεισ	t ɾ i s
τρεισήμισι	t ɾ i s i m i s i
τρελή	t r e l i
τρελαίνομαι	t ɾ e l e n o m e
τριάντα	t r i a n d a
τριμμένη	t r i m e n i
των	t o n
τόση	t o s i
τόσο	t o s o
τόσοσ	t o s o s
τύχη	t i ç i
υγεία	i ʝ i a
υδράργυροσ	i ð ɾ a ɾ ʝ i ɾ o s
υπέρ	i p e r
υπέροχη	i p e ɾ o ç i
υπεύθυνοσ	i p e f θ i n o s
υπομονή	i p o m o n i
υπουργόσ	i p u ɾ ɣ o s
υπόψη	i p o p s i
υόρκη	i o ɾ c i
φάρμακο	f a r m a k o
φέτοσ	f e t o s
φίδι	f i ð i
φίλο	f i l o
φαντάζομαι	f a n d a z o m e
φαντασία	f a n d a s i a
φανταστική	f a n d a s t i ç i
φαρμακείο	f a r m a c i o
φασαρία	f a s a ɾ i a
φασούλι	f a s u l i
φεβρουάριο	f e v ɾ u a ɾ i o
φεβρουαρίου	f e v ɾ u a ɾ i u
φιλοσοφία	f i l o s o f i a
φλεβάρη	f l e v a ɾ i
φλερτ	f l e ɾ t
φλόριντα	f l o ɾ i d a
φλώροσ	f l o ɾ o s
φορολογία	f o ɾ o l o ʝ i a
φυσικά	f i s i k a
φυτικέσ	f i t i c e s
φωνή	f o n i
φόρα	f o ɾ a
φόρεσα	f o ɾ e s a
χάριν	x a r i n
χάρτησ	x a r t i s
χέρι	ç e ɾ i
χίλια	ç i ʎ a
χίο	ç i o
χίου	ç i u
χαίρε	ç e r e
χαμηλόσ	x a m i l o s
χαμόγελο	x a m o ʝ e l o
χανιά	x a ɲ a
χαρτί	x a ɾ t i
χαρτζιλίκι	x a ɾ d z i l i c i
χείλη	ç i l i
χειρότεροσ	ç i ɾ o t e ɾ o s
χιόνι	ç o n i
χοντρή	x o d r i
χοντρό	x o n d ɾ o
χρήματα	x r i m a t a
χρειάζεται	x ɾ i a z e t e
χρειάστηκε	x ɾ i a s t i c e
χρησιμοποίησα	x ɾ i s i m o p i i s a
χρησιμοποιήσεισ	x ɾ i s i m o p i i s i s
χρησιμοποιούμε	x ɾ i s i m o p i u m e
χριστουγέννων	x ɾ i s t u ʝ e n o n
χριστούγεννα	x ɾ i s t u ʝ e n a
χρονιά	x r o ɲ a
χρονολογία	x r o n o l o ʝ i a
χρονών	x ɾ o n o n
χρόνοσ	x ɾ o n o s
χρώμα	x ɾ o m a
χτύπαγα	x t i p a ɣ a
χύτρα	ç i t ɾ a
ψήφο	p s i f o
ψήφου	p s i f u
ψήφουσ	p s i f u s
ψημένοσ	p s i m e n o s
ψηφιακή	p s i f i a c i
ψηφιακού	p s i f i a k u
ψηφοδέλτιο	p s i f o ð e l t i o
ψηφοφορία	p s i f o f o ɾ i a
ψωμάκι	p s o m a c i
ψωμί	p s o m i
ωστόσο	o s t o s o
όμορφη	o m o ɾ f i
όμορφου	o m o ɾ f u
όνομα	o n o m a
όντασ	o n d a s
όντωσ	o n d o s
όπλο	o p l o
όποιο	o p ç o
ότι	o t i
όφελοσ	o f e l o s
ύφεση	i f e s i
ώρα	o r a
ώριμα	o ɾ i m a
ώριμη	o ɾ i m i
ώστε	o s t e
ὑπογραφείσ	i p o ɣ r a f i s
